,CH1,CH2
Second,Volt,Volt
9.61774e-01,3.08e-01,1.40e+01, 
9.61920e-01,3.08e-01,1.40e+01, 
9.62066e-01,3.08e-01,1.42e+01, 
9.62213e-01,3.07e-01,1.42e+01, 
9.62359e-01,3.07e-01,1.42e+01, 
9.62506e-01,3.07e-01,1.46e+01, 
9.62652e-01,3.08e-01,1.44e+01, 
9.62799e-01,3.08e-01,1.46e+01, 
9.62945e-01,3.09e-01,1.46e+01, 
9.63092e-01,3.10e-01,1.48e+01, 
9.63238e-01,3.10e-01,1.48e+01, 
9.63385e-01,3.11e-01,1.48e+01, 
9.63531e-01,3.10e-01,1.48e+01, 
9.63678e-01,3.10e-01,1.50e+01, 
9.63824e-01,3.10e-01,1.50e+01, 
9.63971e-01,3.10e-01,1.50e+01, 
9.64117e-01,3.10e-01,1.52e+01, 
9.64264e-01,3.09e-01,1.52e+01, 
9.64410e-01,3.08e-01,1.54e+01, 
9.64557e-01,3.08e-01,1.54e+01, 
9.64703e-01,3.07e-01,1.54e+01, 
9.64850e-01,3.06e-01,1.54e+01, 
9.64996e-01,3.06e-01,1.54e+01, 
9.65143e-01,3.05e-01,1.56e+01, 
9.65289e-01,3.05e-01,1.56e+01, 
9.65436e-01,3.04e-01,1.56e+01, 
9.65582e-01,3.03e-01,1.58e+01, 
9.65729e-01,3.03e-01,1.58e+01, 
9.65875e-01,3.02e-01,1.58e+01, 
9.66022e-01,3.02e-01,1.60e+01, 
9.66168e-01,3.02e-01,1.60e+01, 
9.66314e-01,3.01e-01,1.62e+01, 
9.66461e-01,3.01e-01,1.62e+01, 
9.66607e-01,3.01e-01,1.62e+01, 
9.66754e-01,3.00e-01,1.62e+01, 
9.66900e-01,3.00e-01,1.64e+01, 
9.67047e-01,2.99e-01,1.64e+01, 
9.67193e-01,2.99e-01,1.64e+01, 
9.67340e-01,2.99e-01,1.64e+01, 
9.67486e-01,2.99e-01,1.66e+01, 
9.67633e-01,2.99e-01,1.66e+01, 
9.67779e-01,2.99e-01,1.68e+01, 
9.67926e-01,2.99e-01,1.68e+01, 
9.68072e-01,2.99e-01,1.68e+01, 
9.68219e-01,2.99e-01,1.68e+01, 
9.68365e-01,2.98e-01,1.70e+01, 
9.68512e-01,2.98e-01,1.70e+01, 
9.68658e-01,2.98e-01,1.70e+01, 
9.68805e-01,2.98e-01,1.72e+01, 
9.68951e-01,2.98e-01,1.72e+01, 
9.69098e-01,2.98e-01,1.72e+01, 
9.69244e-01,2.98e-01,1.74e+01, 
9.69391e-01,2.98e-01,1.74e+01, 
9.69537e-01,2.98e-01,1.76e+01, 
9.69684e-01,2.98e-01,1.76e+01, 
9.69830e-01,2.98e-01,1.76e+01, 
9.69977e-01,2.98e-01,1.76e+01, 
9.70123e-01,2.98e-01,1.78e+01, 
9.70270e-01,2.98e-01,1.78e+01, 
9.70416e-01,2.98e-01,1.78e+01, 
9.70563e-01,2.98e-01,1.80e+01, 
9.70709e-01,2.98e-01,1.80e+01, 
9.70855e-01,2.98e-01,1.80e+01, 
9.71002e-01,2.98e-01,1.82e+01, 
9.71148e-01,2.98e-01,1.82e+01, 
9.71295e-01,2.98e-01,1.82e+01, 
9.71441e-01,2.98e-01,1.82e+01, 
9.71588e-01,2.98e-01,1.84e+01, 
9.71734e-01,2.98e-01,1.84e+01, 
9.71881e-01,2.97e-01,1.84e+01, 
9.72027e-01,2.98e-01,1.86e+01, 
9.72174e-01,2.98e-01,1.86e+01, 
9.72320e-01,2.98e-01,1.88e+01, 
9.72467e-01,2.98e-01,1.88e+01, 
9.72613e-01,2.98e-01,1.90e+01, 
9.72760e-01,2.98e-01,1.90e+01, 
9.72906e-01,2.98e-01,1.90e+01, 
9.73053e-01,2.98e-01,1.90e+01, 
9.73199e-01,2.98e-01,1.90e+01, 
9.73346e-01,2.97e-01,1.92e+01, 
9.73492e-01,2.98e-01,1.92e+01, 
9.73639e-01,2.98e-01,1.92e+01, 
9.73785e-01,2.97e-01,1.94e+01, 
9.73932e-01,2.98e-01,1.96e+01, 
9.74078e-01,2.98e-01,1.94e+01, 
9.74225e-01,2.98e-01,1.96e+01, 
9.74371e-01,2.97e-01,1.98e+01, 
9.74518e-01,2.97e-01,1.98e+01, 
9.74664e-01,2.98e-01,1.98e+01, 
9.74811e-01,2.98e-01,1.98e+01, 
9.74957e-01,2.98e-01,1.98e+01, 
9.75104e-01,2.98e-01,1.98e+01, 
9.75250e-01,2.97e-01,1.98e+01, 
9.75397e-01,2.98e-01,1.98e+01, 
9.75543e-01,2.98e-01,1.98e+01, 
9.75690e-01,2.98e-01,1.98e+01, 
9.75836e-01,2.97e-01,1.98e+01, 
9.75982e-01,2.97e-01,1.98e+01, 
9.76129e-01,2.98e-01,2.00e+01, 
9.76275e-01,2.98e-01,1.98e+01, 
9.76422e-01,2.97e-01,1.98e+01, 
9.76568e-01,2.98e-01,1.98e+01, 
9.76715e-01,2.97e-01,2.00e+01, 
9.76861e-01,2.97e-01,2.00e+01, 
9.77008e-01,2.97e-01,1.98e+01, 
9.77154e-01,2.97e-01,2.00e+01, 
9.77301e-01,2.97e-01,1.98e+01, 
9.77447e-01,2.97e-01,2.00e+01, 
9.77594e-01,2.97e-01,1.98e+01, 
9.77740e-01,2.98e-01,1.98e+01, 
9.77887e-01,2.97e-01,1.98e+01, 
9.78033e-01,2.98e-01,1.98e+01, 
9.78180e-01,2.98e-01,1.98e+01, 
9.78326e-01,2.97e-01,2.00e+01, 
9.78473e-01,2.97e-01,1.98e+01, 
9.78619e-01,2.97e-01,1.98e+01, 
9.78766e-01,2.97e-01,1.98e+01, 
9.78912e-01,2.97e-01,1.98e+01, 
9.79059e-01,2.97e-01,1.98e+01, 
9.79205e-01,2.97e-01,1.98e+01, 
9.79352e-01,2.97e-01,1.98e+01, 
9.79498e-01,2.97e-01,2.00e+01, 
9.79645e-01,2.97e-01,2.00e+01, 
9.79791e-01,2.97e-01,1.98e+01, 
9.79938e-01,2.97e-01,1.98e+01, 
9.80084e-01,2.97e-01,2.00e+01, 
9.80231e-01,2.97e-01,2.00e+01, 
9.80377e-01,2.97e-01,1.98e+01, 
9.80523e-01,2.97e-01,1.98e+01, 
9.80670e-01,2.97e-01,2.00e+01, 
9.80816e-01,2.97e-01,1.98e+01, 
9.80963e-01,2.97e-01,2.00e+01, 
9.81109e-01,2.97e-01,1.98e+01, 
9.81256e-01,2.97e-01,1.98e+01, 
9.81402e-01,2.97e-01,2.00e+01, 
9.81549e-01,2.97e-01,2.00e+01, 
9.81695e-01,2.97e-01,1.98e+01, 
9.81842e-01,2.97e-01,2.00e+01, 
9.81988e-01,2.97e-01,2.00e+01, 
9.82135e-01,2.97e-01,1.98e+01, 
9.82281e-01,2.97e-01,1.98e+01, 
9.82428e-01,2.97e-01,1.98e+01, 
9.82574e-01,2.97e-01,1.98e+01, 
9.82721e-01,2.97e-01,1.98e+01, 
9.82867e-01,2.97e-01,2.00e+01, 
9.83014e-01,2.97e-01,1.98e+01, 
9.83160e-01,2.97e-01,1.98e+01, 
9.83307e-01,2.97e-01,1.98e+01, 
9.83453e-01,2.97e-01,2.00e+01, 
9.83600e-01,2.97e-01,1.98e+01, 
9.83746e-01,2.97e-01,1.98e+01, 
9.83893e-01,2.97e-01,1.98e+01, 
9.84039e-01,2.97e-01,1.98e+01, 
9.84186e-01,2.97e-01,1.98e+01, 
9.84332e-01,2.97e-01,1.98e+01, 
9.84479e-01,2.97e-01,1.98e+01, 
9.84625e-01,2.97e-01,1.98e+01, 
9.84771e-01,2.97e-01,1.98e+01, 
9.84918e-01,2.97e-01,1.98e+01, 
9.85065e-01,2.97e-01,1.98e+01, 
9.85211e-01,2.97e-01,2.00e+01, 
9.85357e-01,2.97e-01,2.00e+01, 
9.85504e-01,2.97e-01,1.98e+01, 
9.85650e-01,2.97e-01,1.98e+01, 
9.85797e-01,2.97e-01,1.98e+01, 
9.85943e-01,2.97e-01,2.00e+01, 
9.86090e-01,2.97e-01,1.98e+01, 
9.86236e-01,2.97e-01,2.00e+01, 
9.86383e-01,2.97e-01,2.00e+01, 
9.86529e-01,2.97e-01,2.00e+01, 
9.86676e-01,2.97e-01,1.98e+01, 
9.86822e-01,2.97e-01,1.98e+01, 
9.86969e-01,2.97e-01,1.98e+01, 
9.87115e-01,2.97e-01,2.00e+01, 
9.87262e-01,2.97e-01,2.00e+01, 
9.87408e-01,2.97e-01,2.00e+01, 
9.87555e-01,2.97e-01,2.00e+01, 
9.87701e-01,2.97e-01,1.98e+01, 
9.87848e-01,2.97e-01,1.98e+01, 
9.87994e-01,2.97e-01,1.98e+01, 
9.88141e-01,2.97e-01,1.98e+01, 
9.88287e-01,2.97e-01,1.98e+01, 
9.88434e-01,2.97e-01,2.00e+01, 
9.88580e-01,2.97e-01,2.00e+01, 
9.88727e-01,2.97e-01,2.00e+01, 
9.88873e-01,2.97e-01,2.00e+01, 
9.89020e-01,2.97e-01,2.00e+01, 
9.89166e-01,2.97e-01,1.98e+01, 
9.89313e-01,2.97e-01,1.98e+01, 
9.89459e-01,2.97e-01,1.98e+01, 
9.89606e-01,2.97e-01,2.00e+01, 
9.89752e-01,2.97e-01,1.98e+01, 
9.89898e-01,2.97e-01,1.98e+01, 
9.90045e-01,2.97e-01,1.98e+01, 
9.90191e-01,2.97e-01,1.98e+01, 
9.90338e-01,2.97e-01,1.98e+01, 
9.90484e-01,2.97e-01,1.98e+01, 
9.90631e-01,2.97e-01,1.98e+01, 
9.90777e-01,2.97e-01,1.98e+01, 
9.90924e-01,2.97e-01,1.98e+01, 
9.91070e-01,2.97e-01,1.98e+01, 
9.91217e-01,2.97e-01,1.98e+01, 
9.91363e-01,2.97e-01,2.00e+01, 
9.91510e-01,2.97e-01,2.00e+01, 
9.91656e-01,2.96e-01,1.98e+01, 
9.91803e-01,2.97e-01,1.98e+01, 
9.91949e-01,2.97e-01,1.98e+01, 
9.92096e-01,2.97e-01,2.00e+01, 
9.92242e-01,2.97e-01,1.98e+01, 
9.92389e-01,2.97e-01,1.98e+01, 
9.92535e-01,2.97e-01,2.00e+01, 
9.92682e-01,2.97e-01,1.98e+01, 
9.92828e-01,2.97e-01,1.98e+01, 
9.92975e-01,2.97e-01,1.98e+01, 
9.93121e-01,2.97e-01,1.98e+01, 
9.93268e-01,2.97e-01,1.98e+01, 
9.93414e-01,2.97e-01,1.98e+01, 
9.93561e-01,2.97e-01,1.98e+01, 
9.93707e-01,2.97e-01,1.98e+01, 
9.93854e-01,2.97e-01,1.98e+01, 
9.94000e-01,2.97e-01,1.98e+01, 
9.94147e-01,2.97e-01,1.98e+01, 
9.94293e-01,2.97e-01,1.98e+01, 
9.94439e-01,2.97e-01,1.98e+01, 
9.94586e-01,2.97e-01,1.98e+01, 
9.94732e-01,2.97e-01,1.98e+01, 
9.94879e-01,2.97e-01,1.98e+01, 
9.95025e-01,2.97e-01,1.98e+01, 
9.95172e-01,2.97e-01,1.98e+01, 
9.95318e-01,2.97e-01,1.98e+01, 
9.95465e-01,2.97e-01,1.98e+01, 
9.95611e-01,2.97e-01,1.98e+01, 
9.95758e-01,2.97e-01,1.98e+01, 
9.95904e-01,2.97e-01,1.98e+01, 
9.96051e-01,2.97e-01,1.98e+01, 
9.96197e-01,2.97e-01,1.98e+01, 
9.96344e-01,2.97e-01,1.98e+01, 
9.96490e-01,2.97e-01,1.98e+01, 
9.96637e-01,2.97e-01,1.98e+01, 
9.96783e-01,2.97e-01,1.98e+01, 
9.96930e-01,2.97e-01,1.98e+01, 
9.97076e-01,2.97e-01,1.98e+01, 
9.97223e-01,2.97e-01,1.98e+01, 
9.97369e-01,2.97e-01,1.98e+01, 
9.97516e-01,2.97e-01,1.98e+01, 
9.97662e-01,2.97e-01,1.98e+01, 
9.97809e-01,2.97e-01,1.98e+01, 
9.97955e-01,2.97e-01,1.98e+01, 
9.98102e-01,2.97e-01,1.98e+01, 
9.98248e-01,2.97e-01,1.98e+01, 
9.98395e-01,2.97e-01,1.98e+01, 
9.98541e-01,2.97e-01,1.98e+01, 
9.98688e-01,2.97e-01,1.98e+01, 
9.98834e-01,2.97e-01,1.98e+01, 
9.98981e-01,2.97e-01,1.98e+01, 
9.99127e-01,2.97e-01,1.98e+01, 
9.99273e-01,2.97e-01,1.96e+01, 
9.99420e-01,2.97e-01,1.98e+01, 
9.99566e-01,2.97e-01,1.96e+01, 
9.99713e-01,2.97e-01,1.96e+01, 
9.99859e-01,2.97e-01,1.96e+01, 
1.00001e+00,2.97e-01,1.96e+01, 
1.00015e+00,2.97e-01,1.96e+01, 
1.00030e+00,2.97e-01,1.96e+01, 
1.00045e+00,2.97e-01,1.96e+01, 
1.00059e+00,2.97e-01,1.96e+01, 
1.00074e+00,2.97e-01,1.96e+01, 
1.00088e+00,2.97e-01,1.96e+01, 
1.00103e+00,2.97e-01,1.96e+01, 
1.00118e+00,2.97e-01,1.96e+01, 
1.00132e+00,2.97e-01,1.96e+01, 
1.00147e+00,2.97e-01,1.96e+01, 
1.00162e+00,2.97e-01,1.96e+01, 
1.00176e+00,2.97e-01,1.94e+01, 
1.00191e+00,2.97e-01,1.96e+01, 
1.00206e+00,2.97e-01,1.94e+01, 
1.00220e+00,2.97e-01,1.94e+01, 
1.00235e+00,2.97e-01,1.96e+01, 
1.00250e+00,2.97e-01,1.94e+01, 
1.00264e+00,2.97e-01,1.94e+01, 
1.00279e+00,2.97e-01,1.96e+01, 
1.00294e+00,2.97e-01,1.94e+01, 
1.00308e+00,2.97e-01,1.94e+01, 
1.00323e+00,2.97e-01,1.94e+01, 
1.00338e+00,2.97e-01,1.94e+01, 
1.00352e+00,2.97e-01,1.94e+01, 
1.00367e+00,2.97e-01,1.94e+01, 
1.00381e+00,2.97e-01,1.94e+01, 
1.00396e+00,2.97e-01,1.94e+01, 
1.00411e+00,2.97e-01,1.94e+01, 
1.00425e+00,2.97e-01,1.94e+01, 
1.00440e+00,2.97e-01,1.94e+01, 
1.00455e+00,2.97e-01,1.94e+01, 
1.00469e+00,2.97e-01,1.94e+01, 
1.00484e+00,2.97e-01,1.94e+01, 
1.00499e+00,2.97e-01,1.94e+01, 
1.00513e+00,2.97e-01,1.92e+01, 
1.00528e+00,2.97e-01,1.94e+01, 
1.00543e+00,2.97e-01,1.92e+01, 
1.00557e+00,2.97e-01,1.92e+01, 
1.00572e+00,2.97e-01,1.92e+01, 
1.00587e+00,2.97e-01,1.94e+01, 
1.00601e+00,2.97e-01,1.92e+01, 
1.00616e+00,2.97e-01,1.92e+01, 
1.00630e+00,2.97e-01,1.92e+01, 
1.00645e+00,2.97e-01,1.92e+01, 
1.00660e+00,2.97e-01,1.92e+01, 
1.00674e+00,2.97e-01,1.92e+01, 
1.00689e+00,2.97e-01,1.92e+01, 
1.00704e+00,2.97e-01,1.92e+01, 
1.00718e+00,2.98e-01,1.92e+01, 
1.00733e+00,2.97e-01,1.92e+01, 
1.00748e+00,2.97e-01,1.92e+01, 
1.00762e+00,2.97e-01,1.92e+01, 
1.00777e+00,2.97e-01,1.92e+01, 
1.00792e+00,2.97e-01,1.92e+01, 
1.00806e+00,2.97e-01,1.92e+01, 
1.00821e+00,2.97e-01,1.90e+01, 
1.00836e+00,2.98e-01,1.92e+01, 
1.00850e+00,2.98e-01,1.90e+01, 
1.00865e+00,2.97e-01,1.92e+01, 
1.00880e+00,2.97e-01,1.90e+01, 
1.00894e+00,2.98e-01,1.90e+01, 
1.00909e+00,2.97e-01,1.92e+01, 
1.00923e+00,2.98e-01,1.90e+01, 
1.00938e+00,2.98e-01,1.90e+01, 
1.00953e+00,2.98e-01,1.92e+01, 
1.00967e+00,2.98e-01,1.90e+01, 
1.00982e+00,2.98e-01,1.90e+01, 
1.00997e+00,2.98e-01,1.90e+01, 
1.01011e+00,2.97e-01,1.90e+01, 
1.01026e+00,2.98e-01,1.90e+01, 
1.01041e+00,2.98e-01,1.90e+01, 
1.01055e+00,2.97e-01,1.90e+01, 
1.01070e+00,2.98e-01,1.90e+01, 
1.01085e+00,2.98e-01,1.90e+01, 
1.01099e+00,2.98e-01,1.90e+01, 
1.01114e+00,2.98e-01,1.90e+01, 
1.01129e+00,2.98e-01,1.90e+01, 
1.01143e+00,2.98e-01,1.90e+01, 
1.01158e+00,2.98e-01,1.90e+01, 
1.01172e+00,2.98e-01,1.90e+01, 
1.01187e+00,2.98e-01,1.90e+01, 
1.01202e+00,2.98e-01,1.90e+01, 
1.01216e+00,2.98e-01,1.90e+01, 
1.01231e+00,2.98e-01,1.90e+01, 
1.01246e+00,2.98e-01,1.90e+01, 
1.01260e+00,2.98e-01,1.90e+01, 
1.01275e+00,2.98e-01,1.90e+01, 
1.01290e+00,2.98e-01,1.90e+01, 
1.01304e+00,2.98e-01,1.90e+01, 
1.01319e+00,2.98e-01,1.90e+01, 
1.01334e+00,2.98e-01,1.90e+01, 
1.01348e+00,2.98e-01,1.90e+01, 
1.01363e+00,2.98e-01,1.90e+01, 
1.01378e+00,2.98e-01,1.90e+01, 
1.01392e+00,2.98e-01,1.90e+01, 
1.01407e+00,2.98e-01,1.90e+01, 
1.01421e+00,2.98e-01,1.90e+01, 
1.01436e+00,2.98e-01,1.90e+01, 
1.01451e+00,2.98e-01,1.90e+01, 
1.01465e+00,2.98e-01,1.88e+01, 
1.01480e+00,2.98e-01,1.88e+01, 
1.01495e+00,2.98e-01,1.90e+01, 
1.01509e+00,2.98e-01,1.88e+01, 
1.01524e+00,2.98e-01,1.90e+01, 
1.01539e+00,2.98e-01,1.88e+01, 
1.01553e+00,2.98e-01,1.88e+01, 
1.01568e+00,2.98e-01,1.90e+01, 
1.01583e+00,2.98e-01,1.90e+01, 
1.01597e+00,2.98e-01,1.88e+01, 
1.01612e+00,2.98e-01,1.88e+01, 
1.01627e+00,2.98e-01,1.88e+01, 
1.01641e+00,2.98e-01,1.88e+01, 
1.01656e+00,2.98e-01,1.88e+01, 
1.01671e+00,2.98e-01,1.88e+01, 
1.01685e+00,2.98e-01,1.88e+01, 
1.01700e+00,2.98e-01,1.88e+01, 
1.01714e+00,2.98e-01,1.88e+01, 
1.01729e+00,2.98e-01,1.88e+01, 
1.01744e+00,2.98e-01,1.88e+01, 
1.01758e+00,2.98e-01,1.86e+01, 
1.01773e+00,2.98e-01,1.88e+01, 
1.01788e+00,2.98e-01,1.88e+01, 
1.01802e+00,2.98e-01,1.88e+01, 
1.01817e+00,2.98e-01,1.88e+01, 
1.01832e+00,2.98e-01,1.88e+01, 
1.01846e+00,2.98e-01,1.88e+01, 
1.01861e+00,2.98e-01,1.86e+01, 
1.01876e+00,2.98e-01,1.86e+01, 
1.01890e+00,2.98e-01,1.86e+01, 
1.01905e+00,2.98e-01,1.86e+01, 
1.01920e+00,2.98e-01,1.86e+01, 
1.01934e+00,2.98e-01,1.86e+01, 
1.01949e+00,2.98e-01,1.86e+01, 
1.01963e+00,2.98e-01,1.88e+01, 
1.01978e+00,2.98e-01,1.86e+01, 
1.01993e+00,2.98e-01,1.86e+01, 
1.02007e+00,2.98e-01,1.86e+01, 
1.02022e+00,2.98e-01,1.86e+01, 
1.02037e+00,2.98e-01,1.86e+01, 
1.02051e+00,2.98e-01,1.86e+01, 
1.02066e+00,2.98e-01,1.86e+01, 
1.02081e+00,2.98e-01,1.86e+01, 
1.02095e+00,2.98e-01,1.86e+01, 
1.02110e+00,2.98e-01,1.86e+01, 
1.02125e+00,2.98e-01,1.86e+01, 
1.02139e+00,2.98e-01,1.86e+01, 
1.02154e+00,2.98e-01,1.84e+01, 
1.02169e+00,2.98e-01,1.86e+01, 
1.02183e+00,2.98e-01,1.84e+01, 
1.02198e+00,2.98e-01,1.84e+01, 
1.02213e+00,2.98e-01,1.84e+01, 
1.02227e+00,2.98e-01,1.84e+01, 
1.02242e+00,2.98e-01,1.86e+01, 
1.02256e+00,2.98e-01,1.84e+01, 
1.02271e+00,2.98e-01,1.86e+01, 
1.02286e+00,2.98e-01,1.84e+01, 
1.02300e+00,2.98e-01,1.84e+01, 
1.02315e+00,2.98e-01,1.84e+01, 
1.02330e+00,2.98e-01,1.86e+01, 
1.02344e+00,2.98e-01,1.84e+01, 
1.02359e+00,2.98e-01,1.84e+01, 
1.02374e+00,2.98e-01,1.84e+01, 
1.02388e+00,2.98e-01,1.84e+01, 
1.02403e+00,2.98e-01,1.84e+01, 
1.02418e+00,2.98e-01,1.84e+01, 
1.02432e+00,2.97e-01,1.84e+01, 
1.02447e+00,2.98e-01,1.84e+01, 
1.02462e+00,2.98e-01,1.82e+01, 
1.02476e+00,2.98e-01,1.82e+01, 
1.02491e+00,2.98e-01,1.84e+01, 
1.02505e+00,2.98e-01,1.84e+01, 
1.02520e+00,2.97e-01,1.82e+01, 
1.02535e+00,2.98e-01,1.84e+01, 
1.02549e+00,2.98e-01,1.82e+01, 
1.02564e+00,2.98e-01,1.82e+01, 
1.02579e+00,2.98e-01,1.82e+01, 
1.02593e+00,2.98e-01,1.84e+01, 
1.02608e+00,2.98e-01,1.82e+01, 
1.02623e+00,2.98e-01,1.84e+01, 
1.02637e+00,2.98e-01,1.82e+01, 
1.02652e+00,2.98e-01,1.82e+01, 
1.02667e+00,2.98e-01,1.82e+01, 
1.02681e+00,2.98e-01,1.82e+01, 
1.02696e+00,2.98e-01,1.82e+01, 
1.02711e+00,2.98e-01,1.82e+01, 
1.02725e+00,2.97e-01,1.82e+01, 
1.02740e+00,2.98e-01,1.82e+01, 
1.02754e+00,2.98e-01,1.82e+01, 
1.02769e+00,2.98e-01,1.82e+01, 
1.02784e+00,2.98e-01,1.82e+01, 
1.02798e+00,2.98e-01,1.82e+01, 
1.02813e+00,2.98e-01,1.82e+01, 
1.02828e+00,2.98e-01,1.82e+01, 
1.02842e+00,2.98e-01,1.82e+01, 
1.02857e+00,2.98e-01,1.82e+01, 
1.02872e+00,2.98e-01,1.82e+01, 
1.02886e+00,2.98e-01,1.82e+01, 
1.02901e+00,2.98e-01,1.82e+01, 
1.02916e+00,2.98e-01,1.82e+01, 
1.02930e+00,2.98e-01,1.82e+01, 
1.02945e+00,2.98e-01,1.82e+01, 
1.02960e+00,2.98e-01,1.82e+01, 
1.02974e+00,2.98e-01,1.82e+01, 
1.02989e+00,2.98e-01,1.82e+01, 
1.03004e+00,2.98e-01,1.82e+01, 
1.03018e+00,2.98e-01,1.82e+01, 
1.03033e+00,2.98e-01,1.82e+01, 
1.03047e+00,2.98e-01,1.82e+01, 
1.03062e+00,2.97e-01,1.80e+01, 
1.03077e+00,2.97e-01,1.82e+01, 
1.03091e+00,2.98e-01,1.82e+01, 
1.03106e+00,2.98e-01,1.82e+01, 
1.03121e+00,2.98e-01,1.82e+01, 
1.03135e+00,2.97e-01,1.82e+01, 
1.03150e+00,2.98e-01,1.82e+01, 
1.03165e+00,2.98e-01,1.82e+01, 
1.03179e+00,2.98e-01,1.82e+01, 
1.03194e+00,2.98e-01,1.82e+01, 
1.03209e+00,2.98e-01,1.80e+01, 
1.03223e+00,2.98e-01,1.80e+01, 
1.03238e+00,2.98e-01,1.80e+01, 
1.03253e+00,2.97e-01,1.82e+01, 
1.03267e+00,2.98e-01,1.82e+01, 
1.03282e+00,2.98e-01,1.82e+01, 
1.03296e+00,2.98e-01,1.82e+01, 
1.03311e+00,2.98e-01,1.80e+01, 
1.03326e+00,2.98e-01,1.82e+01, 
1.03340e+00,2.97e-01,1.80e+01, 
1.03355e+00,2.98e-01,1.80e+01, 
1.03370e+00,2.98e-01,1.80e+01, 
1.03384e+00,2.98e-01,1.80e+01, 
1.03399e+00,2.98e-01,1.80e+01, 
1.03414e+00,2.97e-01,1.80e+01, 
1.03428e+00,2.98e-01,1.80e+01, 
1.03443e+00,2.98e-01,1.80e+01, 
1.03458e+00,2.98e-01,1.80e+01, 
1.03472e+00,2.98e-01,1.78e+01, 
1.03487e+00,2.98e-01,1.80e+01, 
1.03502e+00,2.98e-01,1.80e+01, 
1.03516e+00,2.98e-01,1.80e+01, 
1.03531e+00,2.98e-01,1.80e+01, 
1.03546e+00,2.98e-01,1.80e+01, 
1.03560e+00,2.98e-01,1.80e+01, 
1.03575e+00,2.98e-01,1.80e+01, 
1.03589e+00,2.98e-01,1.80e+01, 
1.03604e+00,2.97e-01,1.80e+01, 
1.03619e+00,2.98e-01,1.80e+01, 
1.03633e+00,2.98e-01,1.78e+01, 
1.03648e+00,2.98e-01,1.78e+01, 
1.03663e+00,2.98e-01,1.80e+01, 
1.03677e+00,2.98e-01,1.80e+01, 
1.03692e+00,2.98e-01,1.78e+01, 
1.03707e+00,2.98e-01,1.78e+01, 
1.03721e+00,2.98e-01,1.78e+01, 
1.03736e+00,2.98e-01,1.78e+01, 
1.03751e+00,2.98e-01,1.78e+01, 
1.03765e+00,2.98e-01,1.78e+01, 
1.03780e+00,2.98e-01,1.78e+01, 
1.03795e+00,2.98e-01,1.78e+01, 
1.03809e+00,2.97e-01,1.78e+01, 
1.03824e+00,2.98e-01,1.78e+01, 
1.03838e+00,2.98e-01,1.78e+01, 
1.03853e+00,2.97e-01,1.78e+01, 
1.03868e+00,2.98e-01,1.78e+01, 
1.03882e+00,2.98e-01,1.78e+01, 
1.03897e+00,2.98e-01,1.76e+01, 
1.03912e+00,2.98e-01,1.78e+01, 
1.03926e+00,2.98e-01,1.78e+01, 
1.03941e+00,2.98e-01,1.76e+01, 
1.03956e+00,2.98e-01,1.76e+01, 
1.03970e+00,2.98e-01,1.76e+01, 
1.03985e+00,2.97e-01,1.76e+01, 
1.04000e+00,2.98e-01,1.76e+01, 
1.04014e+00,2.98e-01,1.78e+01, 
1.04029e+00,2.98e-01,1.76e+01, 
1.04044e+00,2.98e-01,1.76e+01, 
1.04058e+00,2.98e-01,1.76e+01, 
1.04073e+00,2.98e-01,1.76e+01, 
1.04088e+00,2.98e-01,1.76e+01, 
1.04102e+00,2.98e-01,1.76e+01, 
1.04117e+00,2.98e-01,1.76e+01, 
1.04131e+00,2.98e-01,1.76e+01, 
1.04146e+00,2.98e-01,1.76e+01, 
1.04161e+00,2.98e-01,1.76e+01, 
1.04175e+00,2.98e-01,1.76e+01, 
1.04190e+00,2.98e-01,1.76e+01, 
1.04205e+00,2.98e-01,1.76e+01, 
1.04219e+00,2.98e-01,1.76e+01, 
1.04234e+00,2.97e-01,1.76e+01, 
1.04249e+00,2.98e-01,1.76e+01, 
1.04263e+00,2.98e-01,1.76e+01, 
1.04278e+00,2.98e-01,1.76e+01, 
1.04293e+00,2.98e-01,1.76e+01, 
1.04307e+00,2.98e-01,1.76e+01, 
1.04322e+00,2.98e-01,1.76e+01, 
1.04337e+00,2.98e-01,1.76e+01, 
1.04351e+00,2.98e-01,1.76e+01, 
1.04366e+00,2.98e-01,1.76e+01, 
1.04380e+00,2.98e-01,1.76e+01, 
1.04395e+00,2.97e-01,1.76e+01, 
1.04410e+00,2.98e-01,1.76e+01, 
1.04424e+00,2.98e-01,1.76e+01, 
1.04439e+00,2.98e-01,1.76e+01, 
1.04454e+00,2.98e-01,1.76e+01, 
1.04468e+00,2.98e-01,1.76e+01, 
1.04483e+00,2.98e-01,1.76e+01, 
1.04498e+00,2.98e-01,1.76e+01, 
1.04512e+00,2.98e-01,1.76e+01, 
1.04527e+00,2.98e-01,1.76e+01, 
1.04542e+00,2.98e-01,1.74e+01, 
1.04556e+00,2.98e-01,1.74e+01, 
1.04571e+00,2.98e-01,1.76e+01, 
1.04586e+00,2.98e-01,1.76e+01, 
1.04600e+00,2.98e-01,1.76e+01, 
1.04615e+00,2.98e-01,1.76e+01, 
1.04629e+00,2.98e-01,1.74e+01, 
1.04644e+00,2.98e-01,1.76e+01, 
1.04659e+00,2.98e-01,1.74e+01, 
1.04673e+00,2.98e-01,1.76e+01, 
1.04688e+00,2.97e-01,1.74e+01, 
