,CH1,CH3,CH4
Second,Volt,Volt,Volt
4.97441e-02,2.65e-01,-8.40e+00,3.09e-01, 
4.98906e-02,2.65e-01,-8.80e+00,3.09e-01, 
5.00371e-02,2.65e-01,-8.40e+00,3.09e-01, 
5.01836e-02,2.65e-01,-8.40e+00,3.09e-01, 
5.03301e-02,2.65e-01,-8.40e+00,3.09e-01, 
5.04766e-02,2.65e-01,-8.80e+00,3.09e-01, 
5.06230e-02,2.65e-01,-8.40e+00,3.09e-01, 
5.07695e-02,2.65e-01,-8.40e+00,3.09e-01, 
5.09160e-02,2.65e-01,-8.40e+00,3.09e-01, 
5.10625e-02,2.65e-01,-8.40e+00,3.09e-01, 
5.12090e-02,2.65e-01,-8.40e+00,3.09e-01, 
5.13555e-02,2.65e-01,-8.40e+00,3.09e-01, 
5.15019e-02,2.65e-01,-8.40e+00,3.09e-01, 
5.16484e-02,2.65e-01,-8.40e+00,3.09e-01, 
5.17949e-02,2.65e-01,-8.80e+00,3.10e-01, 
5.19414e-02,2.65e-01,-8.40e+00,3.09e-01, 
5.20879e-02,2.65e-01,-8.40e+00,3.09e-01, 
5.22344e-02,2.65e-01,-8.40e+00,3.09e-01, 
5.23809e-02,2.65e-01,-8.40e+00,3.09e-01, 
5.25273e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.26738e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.28203e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.29668e-02,2.65e-01,-8.80e+00,3.10e-01, 
5.31133e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.32598e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.34062e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.35527e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.36992e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.38457e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.39922e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.41387e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.42851e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.44316e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.45781e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.47246e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.48711e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.50176e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.51640e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.53105e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.54570e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.56035e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.57500e-02,2.65e-01,-8.80e+00,3.10e-01, 
5.58965e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.60430e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.61894e-02,2.64e-01,-8.40e+00,3.10e-01, 
5.63359e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.64824e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.66289e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.67754e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.69219e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.70683e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.72148e-02,2.65e-01,-8.40e+00,3.11e-01, 
5.73613e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.75078e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.76543e-02,2.65e-01,-8.80e+00,3.10e-01, 
5.78008e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.79472e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.80937e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.82402e-02,2.65e-01,-8.80e+00,3.10e-01, 
5.83867e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.85332e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.86797e-02,2.65e-01,-8.40e+00,3.11e-01, 
5.88261e-02,2.65e-01,-8.40e+00,3.10e-01, 
5.89727e-02,2.64e-01,-8.40e+00,3.10e-01, 
5.91191e-02,2.65e-01,-8.40e+00,3.11e-01, 
5.92656e-02,2.65e-01,-8.40e+00,3.11e-01, 
5.94121e-02,2.65e-01,-8.40e+00,3.11e-01, 
5.95586e-02,2.65e-01,-8.40e+00,3.11e-01, 
5.97051e-02,2.64e-01,-8.40e+00,3.11e-01, 
5.98516e-02,2.64e-01,-8.40e+00,3.11e-01, 
5.99980e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.01445e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.02910e-02,2.64e-01,-8.40e+00,3.11e-01, 
6.04375e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.05840e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.07305e-02,2.64e-01,-8.40e+00,3.11e-01, 
6.08769e-02,2.64e-01,-8.40e+00,3.11e-01, 
6.10234e-02,2.64e-01,-8.40e+00,3.11e-01, 
6.11699e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.13164e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.14629e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.16094e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.17558e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.19023e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.20488e-02,2.64e-01,-8.40e+00,3.11e-01, 
6.21953e-02,2.64e-01,-8.40e+00,3.11e-01, 
6.23418e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.24883e-02,2.64e-01,-8.40e+00,3.11e-01, 
6.26348e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.27812e-02,2.64e-01,-8.40e+00,3.11e-01, 
6.29277e-02,2.64e-01,-8.40e+00,3.11e-01, 
6.30742e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.32207e-02,2.64e-01,-8.40e+00,3.11e-01, 
6.33672e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.35137e-02,2.64e-01,-8.40e+00,3.11e-01, 
6.36601e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.38066e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.39531e-02,2.64e-01,-8.40e+00,3.11e-01, 
6.40996e-02,2.64e-01,-8.00e+00,3.11e-01, 
6.42461e-02,2.64e-01,-8.40e+00,3.11e-01, 
6.43926e-02,2.64e-01,-8.40e+00,3.11e-01, 
6.45390e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.46855e-02,2.65e-01,-8.40e+00,3.12e-01, 
6.48320e-02,2.65e-01,-8.40e+00,3.12e-01, 
6.49785e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.51250e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.52715e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.54179e-02,2.64e-01,-8.00e+00,3.12e-01, 
6.55645e-02,2.65e-01,-8.40e+00,3.11e-01, 
6.57109e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.58574e-02,2.65e-01,-8.40e+00,3.12e-01, 
6.60039e-02,2.65e-01,-8.00e+00,3.12e-01, 
6.61504e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.62969e-02,2.65e-01,-8.40e+00,3.12e-01, 
6.64434e-02,2.64e-01,-8.00e+00,3.12e-01, 
6.65898e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.67363e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.68828e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.70293e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.71758e-02,2.64e-01,-8.00e+00,3.12e-01, 
6.73223e-02,2.65e-01,-8.40e+00,3.12e-01, 
6.74687e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.76152e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.77617e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.79082e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.80547e-02,2.64e-01,-8.00e+00,3.12e-01, 
6.82012e-02,2.65e-01,-8.40e+00,3.12e-01, 
6.83476e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.84941e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.86406e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.87871e-02,2.64e-01,-8.00e+00,3.12e-01, 
6.89336e-02,2.62e-01,-8.00e+00,3.12e-01, 
6.90801e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.92266e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.93730e-02,2.64e-01,-8.00e+00,3.12e-01, 
6.95195e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.96660e-02,2.64e-01,-8.00e+00,3.12e-01, 
6.98125e-02,2.64e-01,-8.40e+00,3.12e-01, 
6.99590e-02,2.64e-01,-8.40e+00,3.12e-01, 
7.01055e-02,2.64e-01,-8.00e+00,3.13e-01, 
7.02519e-02,2.64e-01,-8.00e+00,3.12e-01, 
7.03984e-02,2.64e-01,-8.00e+00,3.12e-01, 
7.05449e-02,2.65e-01,-8.00e+00,3.12e-01, 
7.06914e-02,2.64e-01,-8.00e+00,3.13e-01, 
7.08379e-02,2.64e-01,-8.00e+00,3.12e-01, 
7.09844e-02,2.64e-01,-8.00e+00,3.13e-01, 
7.11308e-02,2.64e-01,-8.40e+00,3.13e-01, 
7.12773e-02,2.64e-01,-8.40e+00,3.12e-01, 
7.14238e-02,2.64e-01,-8.40e+00,3.13e-01, 
7.15703e-02,2.64e-01,-8.40e+00,3.13e-01, 
7.17168e-02,2.64e-01,-8.40e+00,3.13e-01, 
7.18633e-02,2.64e-01,-8.40e+00,3.13e-01, 
7.20097e-02,2.62e-01,-8.40e+00,3.13e-01, 
7.21563e-02,2.64e-01,-8.40e+00,3.13e-01, 
7.23027e-02,2.64e-01,-8.40e+00,3.13e-01, 
7.24492e-02,2.64e-01,-8.00e+00,3.13e-01, 
7.25957e-02,2.62e-01,-8.00e+00,3.13e-01, 
7.27422e-02,2.64e-01,-8.00e+00,3.13e-01, 
7.28887e-02,2.64e-01,-8.00e+00,3.13e-01, 
7.30352e-02,2.64e-01,-8.40e+00,3.13e-01, 
7.31816e-02,2.64e-01,-8.00e+00,3.13e-01, 
7.33281e-02,2.62e-01,-8.40e+00,3.13e-01, 
7.34746e-02,2.64e-01,-8.00e+00,3.13e-01, 
7.36211e-02,2.62e-01,-8.40e+00,3.13e-01, 
7.37676e-02,2.64e-01,-8.40e+00,3.13e-01, 
7.39141e-02,2.62e-01,-8.00e+00,3.13e-01, 
7.40605e-02,2.64e-01,-8.40e+00,3.13e-01, 
7.42070e-02,2.64e-01,-8.40e+00,3.14e-01, 
7.43535e-02,2.64e-01,-8.40e+00,3.13e-01, 
7.45000e-02,2.64e-01,-8.00e+00,3.13e-01, 
7.46465e-02,2.64e-01,-8.00e+00,3.14e-01, 
7.47930e-02,2.62e-01,-8.00e+00,3.13e-01, 
7.49394e-02,2.64e-01,-8.40e+00,3.14e-01, 
7.50859e-02,2.64e-01,-8.40e+00,3.14e-01, 
7.52324e-02,2.64e-01,-8.00e+00,3.14e-01, 
7.53789e-02,2.64e-01,-8.40e+00,3.14e-01, 
7.55254e-02,2.64e-01,-8.40e+00,3.14e-01, 
7.56719e-02,2.64e-01,-8.00e+00,3.14e-01, 
7.58184e-02,2.64e-01,-8.00e+00,3.14e-01, 
7.59648e-02,2.64e-01,-8.00e+00,3.14e-01, 
7.61113e-02,2.62e-01,-8.00e+00,3.14e-01, 
7.62578e-02,2.62e-01,-8.40e+00,3.14e-01, 
7.64043e-02,2.62e-01,-8.00e+00,3.14e-01, 
7.65508e-02,2.62e-01,-8.00e+00,3.14e-01, 
7.66973e-02,2.64e-01,-8.00e+00,3.14e-01, 
7.68437e-02,2.64e-01,-8.40e+00,3.14e-01, 
7.69902e-02,2.62e-01,-8.00e+00,3.14e-01, 
7.71367e-02,2.64e-01,-8.00e+00,3.14e-01, 
7.72832e-02,2.64e-01,-8.00e+00,3.14e-01, 
7.74297e-02,2.64e-01,-8.00e+00,3.14e-01, 
7.75762e-02,2.62e-01,-8.40e+00,3.14e-01, 
7.77226e-02,2.64e-01,-8.00e+00,3.14e-01, 
7.78691e-02,2.64e-01,-8.00e+00,3.14e-01, 
7.80156e-02,2.62e-01,-8.00e+00,3.14e-01, 
7.81621e-02,2.64e-01,-8.00e+00,3.14e-01, 
7.83086e-02,2.64e-01,-8.00e+00,3.14e-01, 
7.84551e-02,2.62e-01,-8.00e+00,3.14e-01, 
7.86015e-02,2.64e-01,-8.00e+00,3.15e-01, 
7.87480e-02,2.64e-01,-8.00e+00,3.15e-01, 
7.88945e-02,2.64e-01,-8.00e+00,3.14e-01, 
7.90410e-02,2.62e-01,-8.00e+00,3.14e-01, 
7.91875e-02,2.62e-01,-8.00e+00,3.14e-01, 
7.93340e-02,2.62e-01,-8.00e+00,3.14e-01, 
7.94805e-02,2.62e-01,-8.00e+00,3.14e-01, 
7.96269e-02,2.62e-01,-8.00e+00,3.14e-01, 
7.97734e-02,2.62e-01,-8.00e+00,3.15e-01, 
7.99199e-02,2.62e-01,-8.00e+00,3.14e-01, 
8.00664e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.02129e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.03594e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.05058e-02,2.62e-01,-8.00e+00,3.14e-01, 
8.06523e-02,2.64e-01,-8.40e+00,3.15e-01, 
8.07988e-02,2.62e-01,-8.00e+00,3.14e-01, 
8.09453e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.10918e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.12383e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.13847e-02,2.64e-01,-8.00e+00,3.15e-01, 
8.15312e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.16777e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.18242e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.19707e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.21172e-02,2.62e-01,-8.40e+00,3.15e-01, 
8.22636e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.24102e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.25566e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.27031e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.28496e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.29961e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.31426e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.32891e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.34355e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.35820e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.37285e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.38750e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.40215e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.41680e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.43144e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.44609e-02,2.62e-01,-8.40e+00,3.15e-01, 
8.46074e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.47539e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.49004e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.50469e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.51933e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.53398e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.54863e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.56328e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.57793e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.59258e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.60723e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.62187e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.63652e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.65117e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.66582e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.68047e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.69512e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.70976e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.72441e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.73906e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.75371e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.76836e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.78301e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.79765e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.81230e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.82695e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.84160e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.85625e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.87090e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.88554e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.90020e-02,2.62e-01,-8.00e+00,3.15e-01, 
8.91484e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.92949e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.94414e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.95879e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.97344e-02,2.61e-01,-8.00e+00,3.15e-01, 
8.98809e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.00273e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.01738e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.03203e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.04668e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.06133e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.07598e-02,2.62e-01,-8.00e+00,3.15e-01, 
9.09062e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.10527e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.11992e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.13457e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.14922e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.16387e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.17851e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.19316e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.20781e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.22246e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.23711e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.25176e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.26641e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.28105e-02,2.61e-01,-8.00e+00,3.14e-01, 
9.29570e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.31035e-02,2.61e-01,-8.00e+00,3.14e-01, 
9.32500e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.33965e-02,2.61e-01,-8.00e+00,3.14e-01, 
9.35430e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.36894e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.38359e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.39824e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.41289e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.42754e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.44219e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.45683e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.47148e-02,2.61e-01,-8.00e+00,3.14e-01, 
9.48613e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.50078e-02,2.61e-01,-8.00e+00,3.14e-01, 
9.51543e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.53008e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.54472e-02,2.61e-01,-8.00e+00,3.14e-01, 
9.55938e-02,2.60e-01,-8.00e+00,3.15e-01, 
9.57402e-02,2.61e-01,-8.00e+00,3.15e-01, 
9.58867e-02,2.61e-01,-8.00e+00,3.14e-01, 
9.60332e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.61797e-02,2.60e-01,-8.00e+00,3.15e-01, 
9.63262e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.64727e-02,2.61e-01,-8.00e+00,3.14e-01, 
9.66191e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.67656e-02,2.61e-01,-8.00e+00,3.14e-01, 
9.69121e-02,2.61e-01,-8.00e+00,3.14e-01, 
9.70586e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.72051e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.73516e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.74980e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.76445e-02,2.61e-01,-8.00e+00,3.14e-01, 
9.77910e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.79375e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.80840e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.82305e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.83769e-02,2.61e-01,-8.00e+00,3.14e-01, 
9.85234e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.86699e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.88164e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.89629e-02,2.61e-01,-8.00e+00,3.14e-01, 
9.91094e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.92559e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.94023e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.95488e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.96953e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.98418e-02,2.60e-01,-8.00e+00,3.14e-01, 
9.99883e-02,2.60e-01,-8.00e+00,3.14e-01, 
1.00135e-01,2.60e-01,-8.00e+00,3.14e-01, 
1.00281e-01,2.60e-01,-8.00e+00,3.14e-01, 
1.00428e-01,2.60e-01,-8.00e+00,3.14e-01, 
1.00574e-01,2.60e-01,-8.00e+00,3.14e-01, 
1.00721e-01,2.60e-01,-8.00e+00,3.14e-01, 
1.00867e-01,2.60e-01,-8.00e+00,3.14e-01, 
1.01014e-01,2.60e-01,-8.00e+00,3.14e-01, 
1.01160e-01,2.60e-01,-8.00e+00,3.14e-01, 
1.01307e-01,2.60e-01,-8.00e+00,3.14e-01, 
1.01453e-01,2.60e-01,-8.00e+00,3.14e-01, 
1.01600e-01,2.60e-01,-8.00e+00,3.14e-01, 
1.01746e-01,2.60e-01,-8.00e+00,3.14e-01, 
1.01893e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.02039e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.02186e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.02332e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.02479e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.02625e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.02771e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.02918e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.03064e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.03211e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.03357e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.03504e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.03650e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.03797e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.03943e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.04090e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.04236e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.04383e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.04529e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.04676e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.04822e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.04969e-01,2.60e-01,-8.00e+00,3.13e-01, 
1.05115e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.05262e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.05408e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.05555e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.05701e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.05848e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.05994e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.06141e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.06287e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.06434e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.06580e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.06727e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.06873e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.07020e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.07166e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.07313e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.07459e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.07605e-01,2.60e-01,-8.00e+00,3.12e-01, 
1.07752e-01,2.60e-01,-8.00e+00,3.11e-01, 
1.07898e-01,2.59e-01,-8.00e+00,3.12e-01, 
1.08045e-01,2.59e-01,-8.00e+00,3.11e-01, 
1.08191e-01,2.60e-01,-8.00e+00,3.11e-01, 
1.08338e-01,2.59e-01,-8.00e+00,3.11e-01, 
1.08484e-01,2.59e-01,-8.00e+00,3.11e-01, 
1.08631e-01,2.59e-01,-8.00e+00,3.11e-01, 
1.08777e-01,2.60e-01,-8.00e+00,3.11e-01, 
1.08924e-01,2.60e-01,-8.00e+00,3.11e-01, 
1.09070e-01,2.60e-01,-8.00e+00,3.11e-01, 
1.09217e-01,2.60e-01,-8.00e+00,3.11e-01, 
1.09363e-01,2.60e-01,-8.00e+00,3.11e-01, 
1.09510e-01,2.59e-01,-8.00e+00,3.11e-01, 
1.09656e-01,2.60e-01,-8.00e+00,3.11e-01, 
1.09803e-01,2.59e-01,-8.00e+00,3.11e-01, 
1.09949e-01,2.59e-01,-8.00e+00,3.11e-01, 
1.10096e-01,2.59e-01,-8.00e+00,3.11e-01, 
1.10242e-01,2.59e-01,-8.00e+00,3.11e-01, 
1.10389e-01,2.60e-01,-8.00e+00,3.10e-01, 
1.10535e-01,2.59e-01,-8.00e+00,3.10e-01, 
1.10682e-01,2.59e-01,-8.00e+00,3.10e-01, 
1.10828e-01,2.59e-01,-8.00e+00,3.10e-01, 
1.10975e-01,2.59e-01,-8.00e+00,3.10e-01, 
1.11121e-01,2.59e-01,-8.00e+00,3.10e-01, 
1.11268e-01,2.59e-01,-8.00e+00,3.10e-01, 
1.11414e-01,2.59e-01,-8.00e+00,3.10e-01, 
1.11561e-01,2.59e-01,-8.00e+00,3.10e-01, 
1.11707e-01,2.59e-01,-8.00e+00,3.10e-01, 
1.11854e-01,2.59e-01,-8.00e+00,3.10e-01, 
1.12000e-01,2.59e-01,-8.00e+00,3.10e-01, 
1.12146e-01,2.59e-01,-8.00e+00,3.10e-01, 
1.12293e-01,2.59e-01,-8.00e+00,3.10e-01, 
1.12439e-01,2.59e-01,-8.00e+00,3.10e-01, 
1.12586e-01,2.59e-01,-8.00e+00,3.10e-01, 
1.12732e-01,2.59e-01,-8.00e+00,3.10e-01, 
1.12879e-01,2.59e-01,-8.00e+00,3.10e-01, 
1.13025e-01,2.59e-01,-8.00e+00,3.09e-01, 
1.13172e-01,2.59e-01,-8.00e+00,3.09e-01, 
1.13318e-01,2.59e-01,-8.00e+00,3.09e-01, 
1.13465e-01,2.59e-01,-8.00e+00,3.09e-01, 
