Spectrum Name:,
Description:,
Student ID:,
Detector Used:,
Comments:,
Acquisition Mode:,Mossbauer
Mossbauer Dwell Time:,0.1 mSeconds
Elapsed Passes:,27000 
High Voltage:,1800
Conversion Gain:,2048
Coarse Gain:,8
Fine Gain:,1.77
ULD:,  45%
LLD:,  28%

Channel Data:
Chan,Dwell(mSec.),Counts
1139,    114.00,136
1140,    114.10,158
1141,    114.20,136
1142,    114.30,146
1143,    114.40,156
1144,    114.50,141
1145,    114.60,167
1146,    114.70,154
1147,    114.80,132
1148,    114.90,144
1149,    115.00,167
1150,    115.10,153
1151,    115.20,142
1152,    115.30,134
1153,    115.40,175
1154,    115.50,154
1155,    115.60,150
1156,    115.70,148
1157,    115.80,152
1158,    115.90,161
1159,    116.00,151
1160,    116.10,141
1161,    116.20,162
1162,    116.30,155
1163,    116.40,156
1164,    116.50,158
1165,    116.60,174
1166,    116.70,164
1167,    116.80,163
1168,    116.90,153
1169,    117.00,167
1170,    117.10,158
1171,    117.20,127
1172,    117.30,161
1173,    117.40,137
1174,    117.50,154
1175,    117.60,149
1176,    117.70,163
1177,    117.80,136
1178,    117.90,153
1179,    118.00,153
1180,    118.10,145
1181,    118.20,139
1182,    118.30,135
1183,    118.40,163
1184,    118.50,164
1185,    118.60,137
1186,    118.70,167
1187,    118.80,154
1188,    118.90,152
1189,    119.00,178
1190,    119.10,143
1191,    119.20,159
1192,    119.30,149
1193,    119.40,155
1194,    119.50,137
1195,    119.60,165
1196,    119.70,160
1197,    119.80,151
1198,    119.90,142
1199,    120.00,165
1200,    120.10,142
1201,    120.20,178
1202,    120.30,163
1203,    120.40,166
1204,    120.50,167
1205,    120.60,156
1206,    120.70,162
1207,    120.80,150
1208,    120.90,172
1209,    121.00,142
1210,    121.10,147
1211,    121.20,159
1212,    121.30,151
1213,    121.40,168
1214,    121.50,148
1215,    121.60,141
1216,    121.70,163
1217,    121.80,160
1218,    121.90,196
1219,    122.00,143
1220,    122.10,156
1221,    122.20,161
1222,    122.30,155
1223,    122.40,154
1224,    122.50,157
1225,    122.60,146
1226,    122.70,156
1227,    122.80,151
1228,    122.90,147
1229,    123.00,160
1230,    123.10,146
1231,    123.20,154
1232,    123.30,172
1233,    123.40,159
1234,    123.50,167
1235,    123.60,161
1236,    123.70,154
1237,    123.80,172
1238,    123.90,132
1239,    124.00,161
1240,    124.10,154
1241,    124.20,172
1242,    124.30,167
1243,    124.40,142
1244,    124.50,172
1245,    124.60,152
1246,    124.70,174
1247,    124.80,161
1248,    124.90,154
1249,    125.00,174
1250,    125.10,153
1251,    125.20,147
1252,    125.30,135
1253,    125.40,141
1254,    125.50,141
1255,    125.60,165
1256,    125.70,172
1257,    125.80,132
1258,    125.90,155
1259,    126.00,137
1260,    126.10,117
1261,    126.20,143
1262,    126.30,166
1263,    126.40,133
1264,    126.50,161
1265,    126.60,154
1266,    126.70,140
1267,    126.80,169
1268,    126.90,149
1269,    127.00,169
1270,    127.10,162
1271,    127.20,144
