Spectrum Name:,
Description:,
Student ID:,
Detector Used:,
Comments:,
Acquisition Mode:,Mossbauer
Mossbauer Dwell Time:,0.1 mSeconds
Elapsed Passes:,4000 
High Voltage:,1800
Conversion Gain:,2048
Coarse Gain:,8
Fine Gain:,1.77
ULD:,  45%
LLD:,  28%

Channel Data:
Chan,Dwell(mSec.),Counts
1037,    103.80,81
1038,    103.90,102
1039,    104.00,112
1040,    104.10,113
1041,    104.20,119
1042,    104.30,111
1043,    104.40,102
1044,    104.50,104
1045,    104.60,87
1046,    104.70,89
1047,    104.80,115
1048,    104.90,99
1049,    105.00,106
1050,    105.10,95
1051,    105.20,121
1052,    105.30,102
1053,    105.40,99
1054,    105.50,101
1055,    105.60,112
1056,    105.70,113
1057,    105.80,113
1058,    105.90,107
1059,    106.00,83
1060,    106.10,108
1061,    106.20,97
1062,    106.30,114
1063,    106.40,102
1064,    106.50,87
1065,    106.60,100
1066,    106.70,109
1067,    106.80,113
1068,    106.90,88
1069,    107.00,101
1070,    107.10,91
1071,    107.20,112
1072,    107.30,116
1073,    107.40,109
1074,    107.50,107
1075,    107.60,114
1076,    107.70,86
1077,    107.80,86
1078,    107.90,102
1079,    108.00,109
1080,    108.10,88
1081,    108.20,90
1082,    108.30,131
1083,    108.40,93
1084,    108.50,107
1085,    108.60,102
1086,    108.70,106
1087,    108.80,102
1088,    108.90,121
1089,    109.00,99
1090,    109.10,90
1091,    109.20,101
1092,    109.30,116
1093,    109.40,125
1094,    109.50,103
1095,    109.60,81
1096,    109.70,87
1097,    109.80,104
1098,    109.90,104
1099,    110.00,102
1100,    110.10,93
1101,    110.20,116
1102,    110.30,121
1103,    110.40,111
1104,    110.50,83
1105,    110.60,94
1106,    110.70,98
1107,    110.80,98
1108,    110.90,103
1109,    111.00,91
1110,    111.10,111
1111,    111.20,95
1112,    111.30,100
1113,    111.40,118
1114,    111.50,108
1115,    111.60,82
1116,    111.70,96
1117,    111.80,113
1118,    111.90,108
1119,    112.00,101
1120,    112.10,109
1121,    112.20,100
1122,    112.30,101
1123,    112.40,102
1124,    112.50,107
1125,    112.60,106
1126,    112.70,100
1127,    112.80,111
1128,    112.90,79
1129,    113.00,94
1130,    113.10,110
1131,    113.20,97
1132,    113.30,111
1133,    113.40,96
1134,    113.50,93
1135,    113.60,100
1136,    113.70,104
1137,    113.80,118
1138,    113.90,99
1139,    114.00,94
1140,    114.10,116
1141,    114.20,108
1142,    114.30,101
1143,    114.40,103
1144,    114.50,115
1145,    114.60,98
1146,    114.70,108
1147,    114.80,101
1148,    114.90,110
1149,    115.00,91
1150,    115.10,96
1151,    115.20,105
1152,    115.30,116
1153,    115.40,97
1154,    115.50,102
1155,    115.60,109
1156,    115.70,91
1157,    115.80,96
1158,    115.90,82
1159,    116.00,123
1160,    116.10,102
1161,    116.20,81
1162,    116.30,88
1163,    116.40,82
1164,    116.50,99
1165,    116.60,120
1166,    116.70,92
1167,    116.80,109
1168,    116.90,93
1169,    117.00,105
1170,    117.10,117
1171,    117.20,104
1172,    117.30,103
1173,    117.40,114
1174,    117.50,105
1175,    117.60,95
1176,    117.70,89
1177,    117.80,100
1178,    117.90,96
1179,    118.00,94
1180,    118.10,108
1181,    118.20,117
1182,    118.30,103
1183,    118.40,83
1184,    118.50,88
1185,    118.60,78
1186,    118.70,104
1187,    118.80,92
1188,    118.90,94
1189,    119.00,90
1190,    119.10,110
1191,    119.20,89
1192,    119.30,87
1193,    119.40,87
1194,    119.50,86
1195,    119.60,111
1196,    119.70,101
1197,    119.80,95
1198,    119.90,90
1199,    120.00,108
1200,    120.10,102
1201,    120.20,82
1202,    120.30,86
1203,    120.40,89
1204,    120.50,76
1205,    120.60,114
1206,    120.70,96
1207,    120.80,84
1208,    120.90,99
1209,    121.00,100
1210,    121.10,86
1211,    121.20,122
1212,    121.30,94
1213,    121.40,85
1214,    121.50,80
1215,    121.60,91
1216,    121.70,101
1217,    121.80,91
1218,    121.90,78
1219,    122.00,91
1220,    122.10,89
1221,    122.20,89
1222,    122.30,77
1223,    122.40,83
1224,    122.50,95
1225,    122.60,81
1226,    122.70,93
1227,    122.80,91
1228,    122.90,82
1229,    123.00,104
1230,    123.10,94
1231,    123.20,92
1232,    123.30,91
1233,    123.40,78
1234,    123.50,76
1235,    123.60,93
1236,    123.70,92
1237,    123.80,99
1238,    123.90,91
1239,    124.00,99
1240,    124.10,100
1241,    124.20,102
1242,    124.30,95
1243,    124.40,93
1244,    124.50,93
1245,    124.60,85
1246,    124.70,89
1247,    124.80,90
1248,    124.90,102
1249,    125.00,82
1250,    125.10,81
1251,    125.20,98
1252,    125.30,102
1253,    125.40,93
1254,    125.50,93
1255,    125.60,94
1256,    125.70,92
1257,    125.80,81
1258,    125.90,83
1259,    126.00,87
1260,    126.10,102
1261,    126.20,93
1262,    126.30,98
1263,    126.40,95
1264,    126.50,115
1265,    126.60,89
1266,    126.70,93
1267,    126.80,93
1268,    126.90,91
1269,    127.00,89
1270,    127.10,96
1271,    127.20,102
1272,    127.30,99
1273,    127.40,109
1274,    127.50,94
1275,    127.60,88
1276,    127.70,88
1277,    127.80,88
1278,    127.90,104
1279,    128.00,107
1280,    128.10,81
1281,    128.20,90
1282,    128.30,107
1283,    128.40,100
1284,    128.50,103
1285,    128.60,99
1286,    128.70,86
1287,    128.80,101
1288,    128.90,100
1289,    129.00,79
1290,    129.10,94
1291,    129.20,99
1292,    129.30,96
1293,    129.40,115
1294,    129.50,98
1295,    129.60,105
1296,    129.70,115
1297,    129.80,107
1298,    129.90,115
1299,    130.00,115
1300,    130.10,103
1301,    130.20,104
1302,    130.30,90
1303,    130.40,112
1304,    130.50,97
1305,    130.60,85
1306,    130.70,110
1307,    130.80,86
1308,    130.90,101
1309,    131.00,91
1310,    131.10,116
1311,    131.20,105
1312,    131.30,95
1313,    131.40,108
1314,    131.50,97
1315,    131.60,95
1316,    131.70,108
1317,    131.80,93
1318,    131.90,108
1319,    132.00,95
1320,    132.10,98
1321,    132.20,87
1322,    132.30,101
1323,    132.40,106
1324,    132.50,97
1325,    132.60,100
1326,    132.70,108
1327,    132.80,116
1328,    132.90,97
1329,    133.00,102
1330,    133.10,108
1331,    133.20,110
1332,    133.30,111
1333,    133.40,116
1334,    133.50,103
1335,    133.60,125
1336,    133.70,102
1337,    133.80,122
1338,    133.90,89
1339,    134.00,105
1340,    134.10,86
1341,    134.20,101
1342,    134.30,93
1343,    134.40,96
1344,    134.50,109
1345,    134.60,118
1346,    134.70,89
1347,    134.80,91
1348,    134.90,106
1349,    135.00,108
1350,    135.10,116
1351,    135.20,101
1352,    135.30,102
1353,    135.40,106
1354,    135.50,103
1355,    135.60,84
1356,    135.70,83
1357,    135.80,119
1358,    135.90,110
1359,    136.00,106
1360,    136.10,113
1361,    136.20,109
1362,    136.30,114
1363,    136.40,119
1364,    136.50,105
1365,    136.60,107
1366,    136.70,110
1367,    136.80,102
1368,    136.90,94
1369,    137.00,108
1370,    137.10,108
1371,    137.20,94
1372,    137.30,118
1373,    137.40,70
1374,    137.50,103
1375,    137.60,113
1376,    137.70,87
1377,    137.80,105
1378,    137.90,114
1379,    138.00,123
1380,    138.10,99
1381,    138.20,91
1382,    138.30,97
1383,    138.40,106
1384,    138.50,90
1385,    138.60,124
1386,    138.70,124
1387,    138.80,108
1388,    138.90,108
1389,    139.00,80
1390,    139.10,80
1391,    139.20,124
1392,    139.30,101
1393,    139.40,79
1394,    139.50,94
1395,    139.60,95
1396,    139.70,120
1397,    139.80,92
1398,    139.90,101
1399,    140.00,105
1400,    140.10,96
1401,    140.20,110
1402,    140.30,91
1403,    140.40,106
1404,    140.50,75
1405,    140.60,85
1406,    140.70,118
1407,    140.80,93
1408,    140.90,96
1409,    141.00,122
